ARB ID,Facility Name,"Report
Year","Total CO2e 
(combustion, process, vented, and supplier)",AEL, Emitter CO2e from Non-Biogenic Sources and CH4 and N2O from Biogenic Fuels , Emitter CO2 from Biogenic Fuels , Fuel Supplier CO2e from Non-Biogenic Fuels and CH4 and N2O from Biogenic Fuels , Fuel Supplier CO2 from Biogenic Fuels , Electricity Importer CO2e  ," Emitter Covered
Emissions "," Fuel Supplier Covered
Emissions ", Electricity Importer Covered Emissions , Total Covered Emissions , Total Non-Covered Emissions  ,Emissions Data,Product Data,Verification Body,City,State,Zip Code,"North American Industry Classification System (NAICS) 
Code and Description",U.S.EPA/ARB Subparts,Industry Sector
104345,All American Asphalt - Corona,2015,"12,783",No,"12,783",0,0,0,0,0,0,0,0,"12,783",N/A,N/A,,Corona,CA,92879,324121 - Asphalt Paving Mixture and Block Manufacturing,C,Other Combustion Source
104666,All American Asphalt Irvine,2015,"10,406",No,"10,406",0,0,0,0,0,0,0,0,"10,406",N/A,N/A,,Irvine,CA,92602,324121 - Asphalt Paving Mixture and Block Manufacturing,C,Other Combustion Source
101231,All American Oil and Gas Company,2015,"173,969",No,"173,969",0,0,0,0,"173,485",0,0,"173,485",484,Qualified Positive,Positive,Ashworth Leininger Group,Bakersfield,CA,93308,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
104406,Allergan,2015,"9,080",No,"9,080",0,0,0,0,0,0,0,0,"9,080",N/A,N/A,,Irvine,CA,92612,325412 - Pharmaceutical Preparation Manufacturing,C,Other Combustion Source
100884,Alon Bakersfield Refinery - Area 3,2015,0,No,0,0,0,0,0,0,0,0,0,0,N/A,N/A,,Bakersfield,CA,93308,324110 - Petroleum Refineries,C,Refinery
101237,Alon Bakersfield Refinery - Areas 1&2,2015,"31,340",No,"31,340",0,0,0,0,"31,214",0,0,"31,214",127,Positive,Positive,"Tetra Tech, Inc. and Subsidiaries",Bakersfield,CA,93308,324110 - Petroleum Refineries,"C,Y",Refinery
104499,Alon Bakersfield Refinery - Areas 1&2 - Fuel Supplier,2015,0,No,0,0,0,0,0,0,0,0,0,0,N/A,N/A,,Bakersfield,CA,93308,324110 - Petroleum Refineries,MM,Transportation Fuel Supplier
101371,AltaGas Pomona Energy Inc (San Gabriel Cogeneration Facility),2015,"53,742",No,"53,742",0,0,0,0,"53,742",0,0,"53,742",0,Positive,N/A,NSF International,Pomona,CA,91768,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
100283,AltaGas Ripon Energy Inc.,2015,"24,547",No,"24,547",0,0,0,0,"24,547",0,0,"24,547",0,Positive,N/A,NSF International,Ripon,CA,95366,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
104027,Ameresco Chiquita Energy LLC,2015,"33,279",No,167,"33,112",0,0,0,0,0,0,0,"33,279",Positive,N/A,"Trinity Consultants, Inc.",Castaic,CA,91384,221117 - Biomass Electric Power Generation,C,In-State Electricity Generation
104637,Ameresco Forward LLC,2015,"16,644",No,83,"16,560",0,0,0,0,0,0,0,"16,644",N/A,N/A,,Manteca,CA,95336,221117 - Biomass Electric Power Generation,C,In-State Electricity Generation
101657,Ameresco Half Moon Bay,2015,"45,483",No,228,"45,255",0,0,0,0,0,0,0,"45,483",Positive,N/A,"Trinity Consultants, Inc.",Half Moon Bay,CA,94019,221117 - Biomass Electric Power Generation,C,In-State Electricity Generation
101748,Ameresco Keller Canyon,2015,"14,313",No,72,"14,242",0,0,0,0,0,0,0,"14,313",N/A,N/A,,Pittsburg,CA,94565,221119 - Other Electric Power Generation,C,In-State Electricity Generation
104636,Ameresco San Joaquin LLC ,2015,"13,622",No,68,"13,553",0,0,0,0,0,0,0,"13,622",N/A,N/A,,Linden,CA,95236,221117 - Biomass Electric Power Generation,C,In-State Electricity Generation
101656,Ameresco Santa Cruz,2015,"11,362",No,41,"11,321",0,0,0,0,0,0,0,"11,362",N/A,N/A,,Watsonville,CA,95076,221119 - Other Electric Power Generation,C,In-State Electricity Generation
104634,Ameresco Vasco Road,2015,"16,954",No,85,"16,869",0,0,0,0,0,0,0,"16,954",N/A,N/A,,Livermore,CA,94551,221117 - Biomass Electric Power Generation,C,In-State Electricity Generation
104492,"American Biodiesel, Inc. dba Community Fuels",2015,"4,145",No,0,0,4,"4,142",0,0,0,0,0,"4,145",N/A,N/A,,Encinitas,CA,92024,325199 - All Other Basic Organic Chemical Manufacturing,MM,Transportation Fuel Supplier
104544,"AmeriGas Propane, L.P.",2015,"155,841",No,0,0,"155,841",0,0,0,"155,841",0,"155,841",0,Positive,N/A,"Trinity Consultants, Inc.",King of Prussia,PA,19406,454312 - Liquefied Petroleum Gas (Bottled Gas) Dealers,NN,"Supplier of Natural Gas, NGL, or LPG"
101179,Amgen Inc.,2015,"20,013",No,"20,013",0,0,0,0,0,0,0,0,"20,013",N/A,N/A,,Thousand Oaks,CA,91320,325414 - Biological Product (except Diagnostic) Manufacturing,C,Other Combustion Source
101666,"Ampersand Chowchilla Biomass, LLC, 93610",2015,"106,290",No,"2,271","104,019",0,0,0,0,0,0,0,"106,290",Positive,N/A,"GHD Services, Inc.",Chowchilla,CA,93610,221119 - Other Electric Power Generation,C,In-State Electricity Generation
104487,Ampine: A Division of Timber Products,2015,"16,480",No,"10,739","5,741",0,0,0,0,0,0,0,"16,480",N/A,N/A,,Martell,CA,95654,321219 - Reconstituted Wood Product Manufacturing,C,Other Combustion Source
100943,Anheuser-Busch LLC - Fairfield (opt-in 2013),2015,"16,782",No,"13,989","2,793",0,0,0,"13,989",0,0,"13,989","2,793",Positive,Positive,Analytical Environmental Services,Fairfield,CA,94534,312120 - Breweries,C,Other Combustion Source
101473,Anheuser-Busch LLC - Los Angeles Brewery,2015,"43,924",No,"37,333","6,591",0,0,0,"37,333",0,0,"37,333","6,591",Positive,Positive,Analytical Environmental Services,Van Nuys,CA,91406,312120 - Breweries,C,Other Combustion Source
104578,Anza Electric Cooperative,2015,0,No,0,0,0,0,0,0,0,0,0,0,N/A,N/A,,Anza,CA,92539,221122 - Electric Power Distribution,EPE,Electricity Importer
104003,"Apex Oil Company, Inc.",2015,"226,429",No,0,0,"213,930","12,500",0,0,"213,930",0,"213,930","12,500",Positive,N/A,Locus Technologies,St. Louis,MO,63105,424710 - Petroleum Bulk Stations and Terminals,MM,Transportation Fuel Supplier
100234,Applied Energy LLC - NAS North Island,2015,"167,504",No,"167,504",0,0,0,0,"167,482",0,0,"167,482",22,Positive,Positive,Locus Technologies,San Diego ,CA,92135,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
100229,Applied Energy LLC - NTC/MCRD,2015,"98,332",No,"98,332",0,0,0,0,"98,332",0,0,"98,332",0,Positive,N/A,Locus Technologies,San Diego,CA,92140,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
101390,Applied Energy LLC - U.S. Naval Station,2015,"194,170",No,"194,170",0,0,0,0,"194,170",0,0,"194,170",0,Positive,N/A,Locus Technologies,San Diego,CA,92136,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
104042,Archer Daniels Midland,2015,"376,801",No,0,0,"7,644","369,157",0,0,0,0,0,"376,801",Positive,N/A,"GHD Services, Inc.",Decatur,IL,62526,325193 - Ethyl Alcohol Manufacturing,MM,Transportation Fuel Supplier
104673,Arcturus Manufacturing,2015,"9,190",No,"9,190",0,0,0,0,0,0,0,0,"9,190",N/A,N/A,,Oxnard,CA,93033,332111 - Iron and Steel Forging,C,Other Combustion Source
101342,Ardagh Glass Inc.,2015,"81,085",No,"81,085",0,0,0,0,"81,085",0,0,"81,085",0,Positive,Positive,"Davenport Engineering, Inc.",Madera,CA,93637,327213 - Glass Container Manufacturing,"C,N",Other Combustion Source
2098,Arizona Electric Power Cooperative,2015,"54,533",No,0,0,0,0,"54,533",0,0,"54,533","54,533",0,Positive,N/A,Ashworth Leininger Group,Cochise,AZ,85606,221112 - Fossil Fuel Electric Power Generation,EPE,Electricity Importer
104131,Arizona Public Service Company,2015,"717,769",No,0,0,0,0,"717,769",0,0,"582,678","582,678","135,091",Positive,N/A,"Lincus, Inc.",Phoenix,AZ,85004,221122 - Electric Power Distribution,EPE,Electricity Importer
2292,Avangrid Renewables,2015,"186,517",No,0,0,0,0,"186,517",0,0,"25,261","25,261","161,256",Positive,N/A,Analytical Environmental Services,Portland,OR,90120,221119 - Other Electric Power Generation,EPE,Electricity Importer
101696,Avenal State Prison,2015,"17,894",No,"17,894",0,0,0,0,0,0,0,0,"17,894",N/A,N/A,,Avenal,CA,93204,922140 - Correctional Institutions,C,Other Combustion Source
104379,"Azteca Milling, L.P.",2015,"13,097",No,"13,097",0,0,0,0,0,0,0,0,"13,097",N/A,N/A,,Madera,CA,93638,311211 - Flour Milling,C,Other Combustion Source
3024,Azusa Light and Water,2015,"51,639",No,0,0,0,0,"51,639",0,0,"51,639","51,639",0,Positive,N/A,NSF International,Azusa,CA,91702,221122 - Electric Power Distribution,EPE,Electricity Importer
100897,Badger Creek Limited,2015,"61,111",No,"61,111",0,0,0,0,"61,111",0,0,"61,111",0,Positive,N/A,Locus Technologies,Bakersfield,CA,93308,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
104334,"Baker Commodities, Inc., Kerman Division",2015,"16,808",No,"16,808",0,0,0,0,0,0,0,0,"16,808",N/A,N/A,,Kerman,CA,93630,311613 - Rendering and Meat Byproduct Processing,C,Other Combustion Source
104621,"Baker Commodities, Inc., Vernon Division",2015,"11,472",No,"11,472",0,0,0,0,0,0,0,0,"11,472",N/A,N/A,,Vernon,CA,90058,311613 - Rendering and Meat Byproduct Processing,C,Other Combustion Source
104542,Baxalta US Inc.,2015,"10,571",No,"10,571",0,0,0,0,0,0,0,0,"10,571",N/A,N/A,,Los Angeles,CA,90039,325414 - Biological Product (except Diagnostic) Manufacturing,C,Other Combustion Source
104165,Bayer Healthcare,2015,"15,168",No,"15,168",0,0,0,0,0,0,0,0,"15,168",N/A,N/A,,Berkeley,CA,94710,325414 - Biological Product (except Diagnostic) Manufacturing,C,Other Combustion Source
100890,Bear Mountain Limited,2015,"68,399",No,"68,399",0,0,0,0,"68,399",0,0,"68,399",0,Positive,N/A,Locus Technologies,Bakersfield,CA,93306,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
3000,Bear Valley Electric Service (BVES),2015,0,No,0,0,0,0,0,0,0,0,0,0,N/A,N/A,,Big Bear Lake,CA,92315,221122 - Electric Power Distribution,EPE,Electricity Importer
104624,Belridge Gas Plant - Natural Gas Supplier,2015,"115,517",No,0,0,"115,517",0,0,0,0,0,0,"115,517",Positive,N/A,Locus Technologies,McKittrick,CA,93251,211112 - Natural Gas Liquid Extraction,NN,"Supplier of Natural Gas, NGL, or LPG"
104623,Belridge Gas Plant - NGL Supplier,2015,"46,716",No,0,0,"46,716",0,0,0,0,0,0,"46,716",Positive,N/A,Locus Technologies,McKittrick,CA,93251,211112 - Natural Gas Liquid Extraction,NN,"Supplier of Natural Gas, NGL, or LPG"
104094,Berry Petroleum Company - San Joaquin Basin,2015,"2,143,958",No,"2,143,958",0,0,0,0,"2,140,050",0,0,"2,140,050","3,908",Positive,Positive,Locus Technologies,Maricopa,CA,93268,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
3026,Biggs Municipal Utilities,2015,0,No,0,0,0,0,0,0,0,0,0,0,N/A,N/A,,Biggs,CA,95917,221122 - Electric Power Distribution,EPE,Electricity Importer
100120,Biola University,2015,"8,027",No,"8,027",0,0,0,0,0,0,0,0,"8,027",N/A,N/A,,La Mirada,CA,90639,"611310 - Colleges, Universities, and Professional Schools",C,Other Combustion Source
100053,Blue Lake Power,2015,"57,803",No,"1,260","56,543",0,0,0,0,0,0,0,"57,803",Positive,N/A,"Cameron-Cole, LLC",Blue Lake,CA,95525,221117 - Biomass Electric Power Generation,C,In-State Electricity Generation
100342,Blythe Energy,2015,"539,298",No,"539,298",0,0,0,0,"539,298",0,0,"539,298",0,Qualified Positive,N/A,NSF International,Blythe,CA,92225,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
104054,BNSF Railway - Barstow,2015,"404,895",No,0,0,"404,895",0,0,0,"404,895",0,"404,895",0,Positive,N/A,"GHD Services, Inc.",Barstow,CA,92311,482111 - Line-Haul Railroads,MM,Transportation Fuel Supplier
104064,BNSF Railway - Commerce,2015,"197,702",No,0,0,"197,702",0,0,0,"197,702",0,"197,702",0,Positive,N/A,"GHD Services, Inc.",Los Angeles,CA,90040,482111 - Line-Haul Railroads,MM,Transportation Fuel Supplier
104065,BNSF Railway - Richmond,2015,"126,920",No,0,0,"126,920",0,0,0,"126,920",0,"126,920",0,Positive,N/A,"GHD Services, Inc.",Richmond,CA,94801,482111 - Line-Haul Railroads,MM,Transportation Fuel Supplier
4000,Bonneville Power Administration - AO/CS,2015,0,No,0,0,0,0,0,0,0,0,0,0,Positive,N/A,SCS Engineers,Portland,OR,97232,221111 - Hydroelectric Power Generation,EPE,Electricity Importer
2044,Bonneville Power Administration - Marketer,2015,"2,750",No,0,0,0,0,"2,750",0,0,"2,750","2,750",0,Positive,N/A,SCS Engineers,Portland,OR,97222,221111 - Hydroelectric Power Generation,EPE,Electricity Importer
101676,Bottle Rock Power - Geothermal,2015,"2,382",No,"2,382",0,0,0,0,0,0,0,0,"2,382",N/A,N/A,,Cobb,CA,95426,221119 - Other Electric Power Generation,C,In-State Electricity Generation
104074,Boyett Petroleum,2015,"342,096",No,0,0,"327,651","14,445",0,0,"327,651",0,"327,651","14,445",Positive,N/A,Locus Technologies,Modesto,CA,95350,424720 - Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),MM,Transportation Fuel Supplier
2113,BP Energy Company,2015,"229,351",No,0,0,0,0,"229,351",0,0,"229,213","229,213",138,Positive,N/A,"Trinity Consultants, Inc.",Houston,TX,77079,324110 - Petroleum Refineries,EPE,Electricity Importer
104001,BP West Coast Products LLC (BPWCP) - Terminals,2015,"7,394,070",No,0,0,"6,909,039","485,032",0,0,"6,909,039",0,"6,909,039","485,032",Positive,N/A,Ramboll Environ US Corporation,Blaine,WA,98230,424710 - Petroleum Bulk Stations and Terminals,MM,Transportation Fuel Supplier
100389,Braun Medical Inc,2015,"46,034",No,"46,034",0,0,0,0,"46,034",0,0,"46,034",0,Qualified Positive,N/A,"First Environment, Inc.",Irvine,CA,92614,325412 - Pharmaceutical Preparation Manufacturing,C,Other Combustion Source
100061,"Brea Generation, LLC",2015,"118,840",No,596,"118,244",0,0,0,0,0,0,0,"118,840",Positive,N/A,Analytical Environmental Services,Brea,CA,92821,221119 - Other Electric Power Generation,C,In-State Electricity Generation
104075,BreitBurn Operating LP - Los Angeles Basin Facility,2015,"27,095",No,"27,095",0,0,0,0,"26,651",0,0,"26,651",444,Positive,Positive,"Rincon Consultants, Inc.",Santa Fe Springs,CA,90670,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
104120,Brookfield Energy Marketing LP,2015,"61,883",No,0,0,0,0,"61,883",0,0,"60,971","60,971",913,Positive,N/A,"Carbon Verification Service, LLC",Gatineau,QC,J8X 2A1,551112 - Offices of Other Holding Companies,EPE,Electricity Importer
104450,"Buena Vista Biomass Power, LLC",2015,"183,599",No,"7,819","175,780",0,0,0,0,0,0,0,"183,599",Positive,N/A,Analytical Environmental Services,Ione,CA,95640,221117 - Biomass Electric Power Generation,C,In-State Electricity Generation
3027,Burbank Water and Power,2015,"547,703",No,0,0,0,0,"547,703",0,0,"511,250","511,250","36,454",Positive,N/A,"Trinity Consultants, Inc.",Burbank,CA,90120,221121 - Electric Bulk Power Transmission and Control,EPE,Electricity Importer
100018,Burney Forest Products,2015,"362,083",No,"16,067","346,015",0,0,0,0,0,0,0,"362,083",Positive,N/A,SCS Engineers,Burney,CA,96013,221119 - Other Electric Power Generation,C,Cogeneration
104077,BWP/MPP Electricity Generating Facilities at 164 W. Magnolia,2015,"667,180",No,"621,085","46,095",0,0,0,"621,085",0,0,"621,085","46,095",Positive,N/A,"Trinity Consultants, Inc.",Burbank,CA,91503,221112 - Fossil Fuel Electric Power Generation,"C,D",In-State Electricity Generation
100692,CalEnergy Operating Corporation - J J Elmore - Geothermal,2015,"10,243",No,"10,243",0,0,0,0,0,0,0,0,"10,243",N/A,N/A,,Calipatria,CA,92233,221119 - Other Electric Power Generation,C,In-State Electricity Generation
100703,CalEnergy Operating Corporation - J M Leathers - Geothermal,2015,"23,443",No,"23,443",0,0,0,0,0,0,0,0,"23,443",N/A,N/A,,Calipatria,CA,92233,221119 - Other Electric Power Generation,C,In-State Electricity Generation
100712,CalEnergy Operating Corporation - Region 1 - Geothermal,2015,"86,174",No,"86,174",0,0,0,0,0,0,0,0,"86,174",Positive,N/A,Locus Technologies,Calipatria,CA,92233,221119 - Other Electric Power Generation,C,In-State Electricity Generation
100716,CalEnergy Operating Corporation - Region 2 - Geothermal,2015,"45,609",No,"45,609",0,0,0,0,0,0,0,0,"45,609",Positive,N/A,Locus Technologies,Calipatria,CA,92233,221119 - Other Electric Power Generation,C,In-State Electricity Generation
104411,"California Dairies, Inc. Artesia",2015,"12,293",No,"12,293",0,0,0,0,0,0,0,0,"12,293",N/A,N/A,,Artesia ,CA,90701,"311514 - Dry, Condensed, and Evaporated Dairy Product Manufacturing",C,Other Combustion Source
100959,"California Dairies, Inc. Fresno",2015,"34,279",No,"34,279",0,0,0,0,"34,279",0,0,"34,279",0,Positive,Positive,Locus Technologies,Fresno,CA,93706,"311514 - Dry, Condensed, and Evaporated Dairy Product Manufacturing",C,Other Combustion Source
104410,"California Dairies, Inc. Los Banos",2015,"13,933",No,"13,933",0,0,0,0,0,0,0,0,"13,933",N/A,N/A,,Los Banos,CA,93635-2198,"311514 - Dry, Condensed, and Evaporated Dairy Product Manufacturing",C,Other Combustion Source
101509,"California Dairies, Inc. Tipton",2015,"37,733",No,"37,733",0,0,0,0,"37,733",0,0,"37,733",0,Positive,Positive,Locus Technologies,Tipton,CA,93272,"311514 - Dry, Condensed, and Evaporated Dairy Product Manufacturing",C,Other Combustion Source
101190,"California Dairies, Inc. Turlock",2015,"34,066",No,"34,066",0,0,0,0,"34,066",0,0,"34,066",0,Positive,Positive,Locus Technologies,Turlock,CA,95380,"311514 - Dry, Condensed, and Evaporated Dairy Product Manufacturing",C,Other Combustion Source
101197,"California Dairies, Inc. Visalia",2015,"56,105",No,"56,105",0,0,0,0,"56,105",0,0,"56,105",0,Positive,Positive,Locus Technologies,Visalia,CA,93291,"311514 - Dry, Condensed, and Evaporated Dairy Product Manufacturing",C,Other Combustion Source
3072,"California Department of Water Resources (DWR), State Water Project",2015,0,No,0,0,0,0,0,0,0,0,0,0,N/A,N/A,,Sacramento,CA,95825,924110 - Administration of Air and Water Resource and Solid Waste Management Programs,EPE,Electricity Importer
100327,California Institute of Technology (CalTech),2015,"56,364",No,"56,364",0,0,0,0,"56,364",0,0,"56,364",0,Positive,N/A,SCS Engineers,Pasadena,CA,91125,"611310 - Colleges, Universities, and Professional Schools",C,Other Combustion Source
104662,California Medical Facility,2015,"10,998",No,"10,998",0,0,0,0,0,0,0,0,"10,998",N/A,N/A,,Vacaville,CA,95687,622210 - Psychiatric and Substance Abuse Hospitals,C,Other Combustion Source
104353,California Natural Products,2015,"14,817",No,"14,817",0,0,0,0,0,0,0,0,"14,817",N/A,N/A,,Lathrop,CA,95330,311511 - Fluid Milk Manufacturing,C,Other Combustion Source
104135,California Paperboard Corporation (opt-in 2013),2015,593,No,593,0,0,0,0,593,0,0,593,0,Positive,Positive,SCS Engineers,Santa Clara,CA,95050,322130 - Paperboard Mills,C,Other Combustion Source
104362,California Polytechnic State University,2015,"10,122",No,"10,122",0,0,0,0,0,0,0,0,"10,122",N/A,N/A,,San Luis Obispo,CA,93407,"611310 - Colleges, Universities, and Professional Schools",C,Other Combustion Source
101060,"California Power Holdings, LLC-Chowchilla Facility, 95360",2015,"38,987",No,"38,987",0,0,0,0,"38,987",0,0,"38,987",0,Positive,N/A,Analytical Environmental Services,Chowchilla,CA,95360,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
100368,"California Power Holdings, LLC-Red Bluff Facility, 96080",2015,"11,461",No,"11,461",0,0,0,0,0,0,0,0,"11,461",N/A,N/A,,Red Bluff,CA,96080,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
104014,"California Resources Elk Hills, LLC - 35R Gas Plant",2015,"3,788,512",No,"2,029,891",0,"1,758,621",0,0,"2,029,308","227,325",0,"2,256,633","1,531,878",Positive,Positive,NSF International,Tupman,CA,93276,211111 - Crude Petroleum and Natural Gas Extraction,"C,NN,W","Oil and Gas Production / Supplier of Natural Gas, NGL, or LPG"
101187,"California Resources Elk Hills, LLC - San Joaquin Valley Basin",2015,"93,417",No,"93,417",0,0,0,0,"67,773",0,0,"67,773","25,644",Positive,Positive,NSF International,Tupman,CA,93276,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
104029,California Resources Production Corporation - Sacramento Valley Basin 730,2015,"212,160",No,"208,588",0,"3,572",0,0,"109,439","3,572",0,"113,012","99,149",Positive,Positive,NSF International,Rio Vista,CA,94571,211111 - Crude Petroleum and Natural Gas Extraction,"C,NN,W",Oil and Gas Production
