ARB ID,Facility Name,"Report
Year","Total CO2e 
(combustion, process, vented, and supplier)",AEL, Emitter CO2e from Non-Biogenic Sources and CH4 and N2O from Biogenic Fuels , Emitter CO2 from Biogenic Fuels , Fuel Supplier CO2e from Non-Biogenic Fuels and CH4 and N2O from Biogenic Fuels , Fuel Supplier CO2 from Biogenic Fuels , Electricity Importer CO2e  ," Emitter Covered
Emissions "," Fuel Supplier Covered
Emissions ", Electricity Importer Covered Emissions , Total Covered Emissions , Total Non-Covered Emissions  ,Emissions Data,Product Data,Verification Body,City,State,Zip Code,"North American Industry Classification System (NAICS) 
Code and Description",U.S.EPA/ARB Subparts,Industry Sector
100127,Air Products Wilmington Hydrogen Plant,2011,"678,570",No,"678,570",0,0,0,0,"678,570",0,0,"678,570",0,Positive,Positive,"Conestoga-Rovers & Associates, Inc.",Wilmington,CA,90744,325120 - Industrial Gas Manufacturing,P,Hydrogen Plant
3022,Alameda Municipal Power,2011,0,No,0,0,0,0,0,0,0,0,0,0,N/A,N/A,,Alameda,CA,94501,221122 - Electric Power Distribution,EPE,Electricity Importer
101433,"Algonquin Power Sanger, LLC",2011,"57,547",No,"57,547",0,0,0,0,"57,547",0,0,"57,547",0,Positive,N/A,Analytical Environmental Services,Sanger,CA,93657,221119 - Other Electric Power Generation,C,Cogeneration
104345,All American Asphalt,2011,"26,769",No,"26,769",0,0,0,0,"26,769",0,0,"26,769",0,Positive (late verif.),N/A,"GHG Climate Team, LLC",Corona,CA,92879,324121 - Asphalt Paving Mixture and Block Manufacturing,C,Other Combustion Source
100884,Alon Bakersfield Refinery - Area 3,2011,0,No,0,0,0,0,0,0,0,0,0,0,Positive,Positive,"Tetra Tech, Inc. and Subsidiaries",Bakersfield,CA,93308,324110 - Petroleum Refineries,C,Refinery
101237,Alon Bakersfield Refinery - Areas 1&2,2011,"934,301",No,"151,857",0,"763,261","19,184",0,"151,463","763,261",0,"914,723","19,578",Positive,Positive,"Tetra Tech, Inc. and Subsidiaries",Bakersfield,CA,93308,324110 - Petroleum Refineries,"C,MM,P,Y",Refinery and Hydrogen Plant / Transportation Fuel Supplier
104027,Ameresco Chiquita Energy LLC,2011,"30,248",No,152,"30,096",0,0,0,0,0,0,0,"30,248",Positive,N/A,Locus Technologies,Castaic,CA,91384,221119 - Other Electric Power Generation,C,In-State Electricity Generation
101748,Ameresco Keller Canyon,2011,"17,018",No,85,"16,933",0,0,0,0,0,0,0,"17,018",Positive,N/A,Locus Technologies,Pittsburg,CA,94565,221119 - Other Electric Power Generation,C,In-State Electricity Generation
101657,Ameresco Ox Mountain,2011,"48,578",No,243,"48,335",0,0,0,0,0,0,0,"48,578",Positive,N/A,Locus Technologies,Half Moon Bay,CA,94019,221119 - Other Electric Power Generation,C,In-State Electricity Generation
101656,Ameresco Santa Cruz,2011,"12,207",No,61,"12,146",0,0,0,0,0,0,0,"12,207",Positive,N/A,Locus Technologies,Watsonville,CA,95076,221119 - Other Electric Power Generation,C,In-State Electricity Generation
104544,"AmeriGas Propane, L.P.",2011,"182,167",No,0,0,"182,167",0,0,0,"182,167",0,"182,167",0,Positive (late verif.),N/A,"Trinity Consultants, Inc.",King of Prussia,PA,19406,454312 - Liquefied Petroleum Gas (Bottled Gas) Dealers,NN,"Supplier of Natural Gas, NGL, or LPG"
101179,Amgen Inc.,2011,"26,098",No,"26,098",0,0,0,0,"26,098",0,0,"26,098",0,Positive,N/A,"Conestoga-Rovers & Associates, Inc.",Thousand Oaks,CA,91320,325414 - Biological Product (except Diagnostic) Manufacturing,C,Other Combustion Source
101666,"Ampersand Chowchilla Biomass, LLC, 93610",2011,"47,509",No,"1,316","46,193",0,0,0,0,0,0,0,"47,509",Positive,N/A,"Conestoga-Rovers & Associates, Inc.",Chowchilla,CA,93610,221119 - Other Electric Power Generation,C,In-State Electricity Generation
100943,Anheuser-Busch LLC Fairfield,2011,"19,272",No,"16,454","2,818",0,0,0,0,0,0,0,"19,272",Positive,N/A,"Trinity Consultants, Inc.",Fairfield,CA,94534,312120 - Breweries,"C,PP",Other Combustion Source / CO2 Supplier
101473,"Anheuser-Busch, Inc.-Los Angeles Brewery",2011,"48,670",No,"43,369","5,301",0,0,0,"43,369",0,0,"43,369","5,301",Positive,N/A,"Conestoga-Rovers & Associates, Inc.",Van Nuys,CA,91406,312120 - Breweries,"C,PP",Other Combustion Source / CO2 Supplier
104003,"Apex Oil Company, Inc.",2011,"424,906",No,0,0,"406,396","18,510",0,0,"406,396",0,"406,396","18,510",Positive,N/A,Locus Technologies,St. Louis,MO,63105,424710 - Petroleum Bulk Stations and Terminals,MM,Transportation Fuel Supplier
100234,Applied Energy LLC - NAS North Island,2011,"164,579",No,"164,579",0,0,0,0,"164,579",0,0,"164,579",0,Positive,N/A,Ashworth Leininger Group,Coronado,CA,92118,928110 - National Security,C,Cogeneration
100229,Applied Energy LLC - NTC/MCRD,2011,"87,966",No,"87,966",0,0,0,0,"87,966",0,0,"87,966",0,Positive,N/A,Ashworth Leininger Group,San Diego,CA,92140,928110 - National Security,C,Cogeneration
101390,Applied Energy LLC - U.S. Naval Station,2011,"179,729",No,"179,729",0,0,0,0,"179,729",0,0,"179,729",0,Positive,N/A,Ashworth Leininger Group,San Diego,CA,92136,928110 - National Security,C,Cogeneration
104042,Archer Daniels Midland,2011,"28,850",No,0,0,7,"28,842",0,0,0,0,0,"28,850",Positive,N/A,ERM Certification and Verification Services,Decatur,IL,62526,325193 - Ethyl Alcohol Manufacturing,MM,Transportation Fuel Supplier
104002,ARCO Terminal Services Corporation (ATSC) - Terminals,2011,"3,911,942",No,0,0,"3,707,422","204,520",0,0,"3,707,422",0,"3,707,422","204,520",Positive,N/A,Environ International Corporation,La Palma,CA,90623,424710 - Petroleum Bulk Stations and Terminals,MM,Transportation Fuel Supplier
2098,Arizona Electric Power Cooperative,2011,"58,118",No,0,0,0,0,"58,118",0,0,"58,118","58,118",0,Positive,N/A,NSF International Strategic Registrations Ltd.,Cochise,AZ,85606,221112 - Fossil Fuel Electric Power Generation,EPE,Electricity Importer
101696,Avenal State Prison,2011,"21,499",No,"21,499",0,0,0,0,0,0,0,0,"21,499",N/A,N/A,,Avenal,CA,93204,922140 - Correctional Institutions,C,Other Combustion Source
3024,Azusa Light and Water,2011,"115,718",No,0,0,0,0,"115,718",0,0,"115,718","115,718",0,Positive,N/A,"GHG Climate Team, LLC",Azusa,CA,91702,221122 - Electric Power Distribution,EPE,Electricity Importer
100897,Badger Creek Limited,2011,"86,488",No,"86,488",0,0,0,0,"86,488",0,0,"86,488",0,Positive,N/A,Locus Technologies,Bakersfield,CA,93308,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
2425,Barclays Capital,2011,"50,093",No,0,0,0,0,"50,093",0,0,"48,731","48,731","1,362",Positive,N/A,"Carbon Verification Service, LLC",New York,NY,10019,521110 - Monetary Authorities - Central Bank,EPE,Electricity Importer
100890,Bear Mountain Limited,2011,"147,203",No,"147,203",0,0,0,0,"147,203",0,0,"147,203",0,Positive,N/A,Locus Technologies,Bakersfield,CA,93306,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
3000,Bear Valley Electric Service (BVES),2011,0,No,0,0,0,0,0,0,0,0,0,0,N/A,N/A,,Big Bear Lake,CA,92315,221122 - Electric Power Distribution,EPE,Electricity Importer
104623,Belridge Gas Plant - NGL Supplier,2011,"47,803",No,0,0,"47,803",0,0,0,0,0,0,"47,803",Positive (late verif.),N/A,Locus Technologies,McKittrick,CA,93251,211112 - Natural Gas Liquid Extraction,NN,"Supplier of Natural Gas, NGL, or LPG"
100895,Berry Petroleum Company - Los Angeles Basin,2011,"265,349",No,"265,349",0,0,0,0,"265,349",0,0,"265,349",0,Positive,Positive,"EnviroTech Consultants, Inc.",Newhall,CA,91321,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
104094,Berry Petroleum Company - San Joaquin Basin,2011,"996,761",No,"996,761",0,0,0,0,"996,761",0,0,"996,761",0,Positive,Positive,"EnviroTech Consultants, Inc.",Maricopa,CA,93268,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
3026,Biggs Municipal Utilities,2011,0,No,0,0,0,0,0,0,0,0,0,0,N/A,N/A,,Biggs,CA,95917,221122 - Electric Power Distribution,EPE,Electricity Importer
100120,Biola University,2011,"7,865",No,"7,865",0,0,0,0,0,0,0,0,"7,865",N/A,N/A,,La Mirada,CA,90639,"611310 - Colleges, Universities, and Professional Schools",C,Other Combustion Source
100053,Blue Lake Power,2011,"18,570",No,386,"18,184",0,0,0,0,0,0,0,"18,570",N/A,N/A,,Blue Lake,CA,95525,221119 - Other Electric Power Generation,C,In-State Electricity Generation
100342,Blythe Energy LLC,2011,"490,442",No,"490,442",0,0,0,0,"490,442",0,0,"490,442",0,Positive,N/A,"Carbon Verification Service, LLC",Blythe,CA,92226,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
2017,BNP Paribas Energy Trading GP,2011,"23,937",No,0,0,0,0,"23,937",0,0,"23,937","23,937",0,Qualified Positive,N/A,Locus Technologies,Jersey City,NJ,7310,221122 - Electric Power Distribution,EPE,Electricity Importer
104054,BNSF Railway - Barstow,2011,"568,620",No,0,0,"568,620",0,0,0,"568,620",0,"568,620",0,Positive,N/A,"Conestoga-Rovers & Associates, Inc.",Barstow,CA,92311,482111 - Line-Haul Railroads,MM,Transportation Fuel Supplier
104064,BNSF Railway - Commerce,2011,"249,687",No,0,0,"249,687",0,0,0,"249,687",0,"249,687",0,Positive,N/A,"Conestoga-Rovers & Associates, Inc.",Los Angeles,CA,90040,482111 - Line-Haul Railroads,MM,Transportation Fuel Supplier
104065,BNSF Railway - Richmond,2011,"110,005",No,0,0,"110,005",0,0,0,"110,005",0,"110,005",0,Positive,N/A,"Conestoga-Rovers & Associates, Inc.",Richmond,CA,94801,482111 - Line-Haul Railroads,MM,Transportation Fuel Supplier
4000,Bonneville Power Administration - AO/CS,2011,"7,739",No,0,0,0,0,"7,739",0,0,"7,739","7,739",0,Qualified Positive (late verif.),N/A,"Lloyd's Register Quality Assurance, Inc/LRQA",Portland,OR,90120,221111 - Hydroelectric Power Generation,EPE,Electricity Importer
2044,Bonneville Power Administration - Marketer,2011,"83,321",No,0,0,0,0,"83,321",0,0,"83,321","83,321",0,Positive,N/A,"LRQA Americas Sustainability, Inc",Portland,OR,97222,221111 - Hydroelectric Power Generation,EPE,Electricity Importer
101676,Bottle Rock Power - Geothermal,2011,"12,029",No,"12,029",0,0,0,0,0,0,0,0,"12,029",N/A,N/A,,Cobb,CA,95426,221119 - Other Electric Power Generation,C,In-State Electricity Generation
104074,Boyett Petroleum,2011,"209,439",No,0,0,"209,439",0,0,0,"209,439",0,"209,439",0,Positive,N/A,Analytical Environmental Services,Modesto,CA,95350,424720 - Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),MM,Transportation Fuel Supplier
2113,BP Energy Company,2011,"3,712",No,0,0,0,0,"3,712",0,0,"3,712","3,712",0,Positive,N/A,"Trinity Consultants, Inc.",Houston,TX,77079,324110 - Petroleum Refineries,EPE,Electricity Importer
104001,BP West Coast Products LLC (BPWCP) - Terminals,2011,"25,904,080",No,0,0,"24,384,338","1,519,741",0,0,"24,384,338",0,"24,384,338","1,519,741",Positive,N/A,Environ International Corporation,La Palma,CA,90623,424710 - Petroleum Bulk Stations and Terminals,MM,Transportation Fuel Supplier
101246,"BP West Coast Products LLC, Carson Refinery",2011,"5,190,277",No,"4,467,051",0,"723,226",0,0,"4,466,400","723,226",0,"5,189,626",651,Positive,Positive,"Conestoga-Rovers & Associates, Inc.",Carson,CA,90810,324110 - Petroleum Refineries,"C,MM,P,PP,Y",Refinery and Hydrogen Plant / Transportation Fuel Supplier / CO2 Supplier
100002,"BP West Coast Products LLC, Wilmington Calciner",2011,"295,803",No,"295,803",0,0,0,0,"295,803",0,0,"295,803",0,Positive (revised),Positive,SCS Engineers,Wilmington,CA,90744,324199 - All Other Petroleum and Coal Products Manufacturing,"C,Y",Other Combustion Source
100389,Braun Medical Inc,2011,"42,342",No,"42,342",0,0,0,0,"42,342",0,0,"42,342",0,Positive,N/A,Locus Technologies,Irvine,CA,92614,325412 - Pharmaceutical Preparation Manufacturing,C,Other Combustion Source
100061,"Brea Generation, LLC",2011,"23,332",No,117,"23,215",0,0,0,0,0,0,0,"23,332",N/A,N/A,,Brea,CA,92821,221119 - Other Electric Power Generation,C,In-State Electricity Generation
104120,Brookfield Energy Marketing LP,2011,65,No,0,0,0,0,65,0,0,65,65,0,Positive,N/A,"Carbon Verification Service, LLC",Marlborough,MA,1752,551112 - Offices of Other Holding Companies,EPE,Electricity Importer
3027,Burbank Water and Power,2011,"706,252",No,0,0,0,0,"706,252",0,0,"697,156","697,156","9,096",Positive,N/A,"Trinity Consultants, Inc.",Burbank,CA,90120,221112 - Fossil Fuel Electric Power Generation,EPE,Electricity Importer
100018,Burney Forest Products,2011,"405,223",No,"14,111","391,112",0,0,0,0,0,0,0,"405,223",Positive,N/A,"Conestoga-Rovers & Associates, Inc.",Burney,CA,96013,221119 - Other Electric Power Generation,C,Cogeneration
104077,BWP/MPP Electricity Generating Facilities at 164 W. Magnolia,2011,"404,706",No,"382,351","22,355",0,0,0,"382,351",0,0,"382,351","22,355",Positive,N/A,"Trinity Consultants, Inc.",Burbank,CA,91503,221112 - Fossil Fuel Electric Power Generation,"C,D",In-State Electricity Generation
100692,CalEnergy Operating Corporation - J J Elmore - Geothermal,2011,"47,563",No,"47,563",0,0,0,0,0,0,0,0,"47,563",Positive,N/A,"Trinity Consultants, Inc.",Calipatria,CA,92233,221119 - Other Electric Power Generation,C,In-State Electricity Generation
100703,CalEnergy Operating Corporation - J M Leathers - Geothermal,2011,"53,840",No,"53,840",0,0,0,0,0,0,0,0,"53,840",Positive,N/A,"Trinity Consultants, Inc.",Calipatria,CA,92233,221119 - Other Electric Power Generation,C,In-State Electricity Generation
100712,CalEnergy Operating Corporation - Region 1 - Geothermal,2011,"178,375",No,"178,375",0,0,0,0,0,0,0,0,"178,375",Positive,N/A,"Trinity Consultants, Inc.",Calipatria,CA,92233,221119 - Other Electric Power Generation,C,In-State Electricity Generation
100716,CalEnergy Operating Corporation - Region 2 - Geothermal,2011,"111,859",No,"111,859",0,0,0,0,0,0,0,0,"111,859",Positive,N/A,"Trinity Consultants, Inc.",Calipatria,CA,92233,221119 - Other Electric Power Generation,C,In-State Electricity Generation
100959,"California Dairies, Inc. Fresno",2011,"32,883",No,"32,883",0,0,0,0,"32,883",0,0,"32,883",0,Positive,N/A,"Conestoga-Rovers & Associates, Inc.",Fresno,CA,93706,"311514 - Dry, Condensed, and Evaporated Dairy Product Manufacturing",C,Other Combustion Source
101509,"California Dairies, Inc. Tipton",2011,"46,128",No,"46,128",0,0,0,0,"46,128",0,0,"46,128",0,Positive,N/A,"Conestoga-Rovers & Associates, Inc.",Tipton,CA,93272,"311514 - Dry, Condensed, and Evaporated Dairy Product Manufacturing",C,Other Combustion Source
101190,"California Dairies, Inc. Turlock",2011,"33,571",No,"33,571",0,0,0,0,"33,571",0,0,"33,571",0,Positive,N/A,"Conestoga-Rovers & Associates, Inc.",Turlock,CA,95380,"311514 - Dry, Condensed, and Evaporated Dairy Product Manufacturing",C,Other Combustion Source
101197,"California Dairies, Inc. Visalia",2011,"51,376",No,"51,376",0,0,0,0,"51,376",0,0,"51,376",0,Positive,N/A,"Conestoga-Rovers & Associates, Inc.",Visalia,CA,93291,"311514 - Dry, Condensed, and Evaporated Dairy Product Manufacturing",C,Other Combustion Source
3072,"California Department of Water Resources (DWR), State Water Project",2011,"925,178",No,0,0,0,0,"925,178",0,0,"925,178","925,178",0,Positive,N/A,"Eastern Research Group, Inc.",Sacramento,CA,95821,924110 - Administration of Air and Water Resource and Solid Waste Management Programs,EPE,Electricity Importer
100327,California Institute of Technology (CalTech),2011,"56,639",No,"56,639",0,0,0,0,"56,639",0,0,"56,639",0,Positive (revised),N/A,SCS Engineers,Pasadena,CA,91125,"611310 - Colleges, Universities, and Professional Schools",C,Other Combustion Source
104099,California Pacific Electric Company,2011,"111,239",No,0,0,0,0,"111,239",0,0,"111,239","111,239",0,Positive (revised),N/A,"Cameron-Cole, LLC",South Lake Tahoe,CA,96150,221122 - Electric Power Distribution,EPE,Electricity Importer
104135,California Paperboard Corporation,2011,853,No,853,0,0,0,0,853,0,0,853,0,Positive,Positive,SCS Engineers,Santa Clara,CA,95050,322130 - Paperboard Mills,"AA,C",Other Combustion Source
101060,"California Power Holdings, LLC-Chowchilla Facility, 95360",2011,"23,491",No,"23,491",0,0,0,0,"23,491",0,0,"23,491",0,Positive,N/A,"Conestoga-Rovers & Associates, Inc.",Chowchilla,CA,95360,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
100368,"California Power Holdings, LLC-Red Bluff Facility, 96080",2011,"22,267",No,"22,267",0,0,0,0,0,0,0,0,"22,267",Positive,N/A,"Conestoga-Rovers & Associates, Inc.",Red Bluff,CA,96080,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
101399,"California State University, San Diego",2011,"50,360",Yes,"50,360",0,0,0,0,"50,360",0,0,"50,360",0,Adverse,N/A,Locus Technologies,San Diego,CA,92182,"611310 - Colleges, Universities, and Professional Schools",C,Other Combustion Source
100131,"California State University, San Jose",2011,"28,924",Yes,"27,746",0,0,0,0,"28,924",0,0,"28,924",0,Not Verified,N/A,,San Jose,CA,95192,"611310 - Colleges, Universities, and Professional Schools",C,Other Combustion Source
100954,California Steel Industries,2011,"190,274",No,"190,274",0,0,0,0,"190,274",0,0,"190,274",0,Positive,Positive,SCS Engineers,Fontana,CA,92335,331221 - Rolled Steel Shape Manufacturing,C,Other Combustion Source
101405,CalPeak Power - Border,2011,"17,015",No,"17,015",0,0,0,0,0,0,0,0,"17,015",Qualified Positive,N/A,"E5, Inc.",San Diego,CA,92154,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
101663,CalPeak Power - El Cajon,2011,"11,856",No,"11,856",0,0,0,0,0,0,0,0,"11,856",Qualified Positive,N/A,"E5, Inc.",El Cajon,CA,92020,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
101662,CalPeak Power - Enterprise,2011,"24,038",No,"24,038",0,0,0,0,0,0,0,0,"24,038",Qualified Positive,N/A,"E5, Inc.",Escondido,CA,92029,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
100376,"CalPeak Power - Panoche, LLC",2011,"7,501",No,"7,501",0,0,0,0,0,0,0,0,"7,501",Positive,N/A,"E5, Inc.",Firebaugh,CA,93622,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
100377,"CalPeak Power - Vaca Dixon, LLC",2011,"8,059",No,"8,059",0,0,0,0,0,0,0,0,"8,059",Positive,N/A,"E5, Inc.",Vacaville,CA,95688,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
101496,"Calpine - Construction Finance Company, L.P., Sutter_GL1",2011,"466,718",No,"466,718",0,0,0,0,"466,718",0,0,"466,718",0,Positive,N/A,"Conestoga-Rovers & Associates, Inc.",Sutter,CA,95993,221112 - Fossil Fuel Electric Power Generation,"C,D",In-State Electricity Generation
104332,Calpine - CPN Pipeline,2011,"792,277",No,0,0,"792,277",0,0,0,0,0,0,"792,277",Positive (late verif.),N/A,"Conestoga-Rovers & Associates, Inc.",Rio Vista,CA,94571,486210 - Pipeline Transportation of Natural Gas,NN,"Supplier of Natural Gas, NGL, or LPG"
101525,"Calpine - Creed Energy Center, LLC",2011,"3,138",No,"3,138",0,0,0,0,0,0,0,0,"3,138",Positive (late verif.),N/A,"Conestoga-Rovers & Associates, Inc.",Suisun City ,CA,94585,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
101526,"Calpine - Delta Energy Center, LLC",2011,"1,608,312",No,"1,608,312",0,0,0,0,"1,608,312",0,0,"1,608,312",0,Positive,N/A,"Conestoga-Rovers & Associates, Inc.",Pittsburg,CA,94565,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
101527,"Calpine - Geysers Power Company, LLC - Geothermal",2011,"222,631",No,"222,631",0,0,0,0,0,0,0,0,"222,631",Positive,N/A,"Conestoga-Rovers & Associates, Inc.",Middletown,CA,95461,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
100178,"Calpine - Gilroy Cogen, L.P., Gilroy Cogen_Peaker",2011,"65,794",No,"65,794",0,0,0,0,"65,794",0,0,"65,794",0,Positive,N/A,"Conestoga-Rovers & Associates, Inc.",Gilroy,CA,95020,221112 - Fossil Fuel Electric Power Generation,"C,D",Cogeneration
100380,"Calpine - Gilroy Energy Center, LLC for Lambie Energy Center",2011,"3,561",No,"3,561",0,0,0,0,0,0,0,0,"3,561",Positive (late verif.),N/A,"Conestoga-Rovers & Associates, Inc.",Suisun City,CA,94585,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
100337,"Calpine - Gilroy Energy Center, LLC, Feather River",2011,"7,246",No,"7,246",0,0,0,0,0,0,0,0,"7,246",Positive (late verif.),N/A,"Conestoga-Rovers & Associates, Inc.",Yuba City,CA,95991,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
101528,"Calpine - Gilroy Energy Center, LLC, Riverview Peaker",2011,"7,126",No,"7,126",0,0,0,0,0,0,0,0,"7,126",Positive (late verif.),N/A,"Conestoga-Rovers & Associates, Inc.",Antioch,CA,94509,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
101276,"Calpine - Gilroy Energy Center, LLC, Wolfskill Peaker",2011,"6,237",No,"6,237",0,0,0,0,0,0,0,0,"6,237",Positive (late verif.),N/A,"Conestoga-Rovers & Associates, Inc.",Fairfield,CA,94534,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
100383,"Calpine - Goose Haven Energy Center, Peaker",2011,"3,763",No,"3,763",0,0,0,0,0,0,0,0,"3,763",Positive (late verif.),N/A,"Conestoga-Rovers & Associates, Inc.",Suisun City,CA,94585,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
100182,"Calpine - Greenleaf Inc, II_Yuba City ",2011,"161,618",No,"161,618",0,0,0,0,"161,618",0,0,"161,618",0,Positive,N/A,"Conestoga-Rovers & Associates, Inc.",Yuba City,CA,95993,221112 - Fossil Fuel Electric Power Generation,"C,D",Cogeneration
