ARB ID,Facility Name,"Report
Year","Total CO2e 
(combustion, process, vented, and supplier)",AEL, Emitter CO2e from Non-Biogenic Sources and CH4 and N2O from Biogenic Fuels , Emitter CO2 from Biogenic Fuels , Fuel Supplier CO2e from Non-Biogenic Fuels and CH4 and N2O from Biogenic Fuels , Fuel Supplier CO2 from Biogenic Fuels , Electricity Importer CO2e  ," Emitter Covered
Emissions "," Fuel Supplier Covered
Emissions ", Electricity Importer Covered Emissions , Total Covered Emissions , Total Non-Covered Emissions  ,Emissions Data,Product Data,Verification Body,City,State,Zip Code,"North American Industry Classification System (NAICS) 
Code and Description",U.S.EPA/ARB Subparts,Industry Sector
3022,Alameda Municipal Power,2016,0,No,0,0,0,0,0,0,0,0,0,0,N/A,N/A,,Alameda,CA,94501,221122 - Electric Power Distribution,EPE,Electricity Importer
101433,"Algonquin Power Sanger, LLC",2016,"53,460",No,"53,460",0,0,0,0,"53,460",0,0,"53,460",0,Positive,N/A,SCS Engineers,Sanger,CA,93657,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
104345,All American Asphalt - Corona,2016,"12,660",No,"12,660",0,0,0,0,0,0,0,0,"12,660",N/A,N/A,,Corona,CA,92879,324121 - Asphalt Paving Mixture and Block Manufacturing,C,Other Combustion Source
104666,All American Asphalt - Irvine,2016,"9,815",No,"9,815",0,0,0,0,0,0,0,0,"9,815",N/A,N/A,,Irvine,CA,92602,324121 - Asphalt Paving Mixture and Block Manufacturing,C,Other Combustion Source
101231,All American Oil & Gas. Inc.,2016,"173,111",No,"173,111",0,0,0,0,"172,681",0,0,"172,681",430,Qualified Positive,Positive,Ashworth Leininger Group,Bakersfield,CA,93308,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
104406,Allergan,2016,"9,106",No,"9,106",0,0,0,0,0,0,0,0,"9,106",N/A,N/A,,Irvine,CA,92612,325412 - Pharmaceutical Preparation Manufacturing,C,Other Combustion Source
104341,Alon Asphalt Company - Elk Grove Asphalt Terminal,2016,"8,844",No,"8,844",0,0,0,0,0,0,0,0,"8,844",N/A,N/A,,Elk Grove,CA,95624,424710 - Petroleum Bulk Stations and Terminals,C,Other Combustion Source
100884,Alon Bakersfield Refinery - Area 3,2016,0,No,0,0,0,0,0,0,0,0,0,0,N/A,N/A,,Bakersfield,CA,93308,324110 - Petroleum Refineries,C,Refinery
101237,Alon Bakersfield Refinery - Areas 1&2,2016,"25,894",No,"25,894",0,0,0,0,"25,894",0,0,"25,894",0,Positive,N/A,"GHD Services, Inc.",Bakersfield,CA,93308,324110 - Petroleum Refineries,C,Refinery
104499,Alon Bakersfield Refinery - Areas 1&2 - Fuel Supplier,2016,0,No,0,0,0,0,0,0,0,0,0,0,N/A,N/A,,Bakersfield,CA,93308,324110 - Petroleum Refineries,MM,Transportation Fuel Supplier
101371,AltaGas Pomona Energy Inc (San Gabriel Energy Facility),2016,"1,684",No,"1,684",0,0,0,0,"1,684",0,0,"1,684",0,Positive,N/A,NSF International,Pomona,CA,91768,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
100283,AltaGas Ripon Energy Inc.,2016,"5,803",No,"5,803",0,0,0,0,"5,803",0,0,"5,803",0,Positive,N/A,NSF International,Ripon,CA,95366,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
104027,Ameresco Chiquita Energy LLC,2016,"34,595",No,174,"34,422",0,0,0,0,0,0,0,"34,595",Positive,N/A,"Trinity Consultants, Inc.",Castaic,CA,91384,221117 - Biomass Electric Power Generation,C,In-State Electricity Generation
104637,Ameresco Forward LLC,2016,"17,158",No,86,"17,072",0,0,0,0,0,0,0,"17,158",N/A,N/A,,Manteca,CA,95336,221117 - Biomass Electric Power Generation,C,In-State Electricity Generation
101657,Ameresco Half Moon Bay,2016,"46,897",No,235,"46,662",0,0,0,0,0,0,0,"46,897",Positive,N/A,"Trinity Consultants, Inc.",Half Moon Bay,CA,94019,221117 - Biomass Electric Power Generation,C,In-State Electricity Generation
101748,Ameresco Keller Canyon,2016,"16,795",No,84,"16,711",0,0,0,0,0,0,0,"16,795",N/A,N/A,,Pittsburg,CA,94565,221119 - Other Electric Power Generation,C,In-State Electricity Generation
104636,Ameresco San Joaquin LLC ,2016,"14,202",No,71,"14,131",0,0,0,0,0,0,0,"14,202",N/A,N/A,,Linden,CA,95236,221117 - Biomass Electric Power Generation,C,In-State Electricity Generation
101656,Ameresco Santa Cruz,2016,"12,446",No,45,"12,401",0,0,0,0,0,0,0,"12,446",N/A,N/A,,Watsonville,CA,95076,221119 - Other Electric Power Generation,C,In-State Electricity Generation
104634,Ameresco Vasco Road,2016,"16,999",No,85,"16,914",0,0,0,0,0,0,0,"16,999",N/A,N/A,,Livermore,CA,94551,221117 - Biomass Electric Power Generation,C,In-State Electricity Generation
104492,"American Biodiesel, Inc. dba Community Fuels",2016,"19,680",No,0,0,34,"19,646",0,0,0,0,0,"19,680",N/A,N/A,,Encinitas,CA,92024,325199 - All Other Basic Organic Chemical Manufacturing,MM,Transportation Fuel Supplier
104544,"AmeriGas Propane, L.P.",2016,"173,044",No,0,0,"173,044",0,0,0,"173,044",0,"173,044",0,Positive,N/A,"Trinity Consultants, Inc.",King of Prussia,PA,19406,454312 - Liquefied Petroleum Gas (Bottled Gas) Dealers,NN,"Supplier of Natural Gas, NGL, or LPG"
101179,Amgen Inc.,2016,"21,445",No,"21,445",0,0,0,0,0,0,0,0,"21,445",N/A,N/A,,Thousand Oaks,CA,91320,325414 - Biological Product (except Diagnostic) Manufacturing,C,Other Combustion Source
101666,"Ampersand Chowchilla Biomass, LLC, 93610",2016,"99,552",No,"1,795","97,757",0,0,0,0,0,0,0,"99,552",Positive,N/A,"GHD Services, Inc.",Chowchilla,CA,93610,221119 - Other Electric Power Generation,C,In-State Electricity Generation
104487,Ampine: A Division of Timber Products,2016,"17,138",No,"1,463","15,674",0,0,0,0,0,0,0,"17,138",N/A,N/A,,Martell,CA,95654,321219 - Reconstituted Wood Product Manufacturing,C,Other Combustion Source
100943,Anheuser-Busch LLC - Fairfield (opt-in 2013),2016,"17,526",No,"15,637","1,888",0,0,0,"15,637",0,0,"15,637","1,888",Positive,Positive,Analytical Environmental Services,Fairfield,CA,94534,312120 - Breweries,C,Other Combustion Source
101473,Anheuser-Busch LLC - Los Angeles Brewery,2016,"44,641",No,"39,332","5,310",0,0,0,"39,332",0,0,"39,332","5,310",Positive,Positive,Analytical Environmental Services,Van Nuys,CA,91406,312120 - Breweries,C,Other Combustion Source
104578,Anza Electric Cooperative,2016,0,No,0,0,0,0,0,0,0,0,0,0,N/A,N/A,,Anza,CA,92539,221122 - Electric Power Distribution,EPE,Electricity Importer
104003,"Apex Oil Company, Inc.",2016,"383,458",No,0,0,"361,440","22,018",0,0,"361,440",0,"361,440","22,018",Positive,N/A,Locus Technologies,St. Louis,MO,63105,424710 - Petroleum Bulk Stations and Terminals,MM,Transportation Fuel Supplier
100234,Applied Energy LLC - NAS North Island,2016,"164,609",No,"164,609",0,0,0,0,"164,078",0,0,"164,078",531,Positive,N/A,Locus Technologies,San Diego ,CA,92135,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
100229,Applied Energy LLC - NTC/MCRD,2016,"95,310",No,"95,310",0,0,0,0,"95,310",0,0,"95,310",0,Positive,N/A,Locus Technologies,San Diego,CA,92140,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
101390,Applied Energy LLC - U.S. Naval Station,2016,"199,200",No,"199,200",0,0,0,0,"199,200",0,0,"199,200",0,Positive,N/A,Locus Technologies,San Diego,CA,92136,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
104042,Archer Daniels Midland,2016,"314,960",No,0,0,"4,038","310,922",0,0,0,0,0,"314,960",Positive,N/A,"GHD Services, Inc.",Decatur,IL,62526,325193 - Ethyl Alcohol Manufacturing,MM,Transportation Fuel Supplier
104673,Arcturus Manufacturing,2016,"11,621",No,"11,621",0,0,0,0,0,0,0,0,"11,621",N/A,N/A,,Oxnard,CA,93033,332111 - Iron and Steel Forging,C,Other Combustion Source
101342,Ardagh Glass Inc.,2016,"79,661",No,"79,661",0,0,0,0,"79,661",0,0,"79,661",0,Positive,Positive,"Davenport Engineering, Inc.",Madera,CA,93637,327213 - Glass Container Manufacturing,"C,N",Other Combustion Source
2098,Arizona Electric Power Cooperative,2016,"56,495",No,0,0,0,0,"56,495",0,0,"56,495","56,495",0,Positive,N/A,Locus Technologies,Cochise,AZ,85606,221112 - Fossil Fuel Electric Power Generation,EPE,Electricity Importer
104131,Arizona Public Service Company,2016,"251,421",No,0,0,0,0,"251,421",0,0,"227,559","227,559","23,861",Positive,N/A,"Lincus, Inc.",Phoenix,AZ,85004,221122 - Electric Power Distribution,EPE,Electricity Importer
2292,Avangrid Renewables,2016,"151,752",No,0,0,0,0,"151,752",0,0,"89,207","89,207","62,545",Positive,N/A,Analytical Environmental Services,Portland,OR,90120,221119 - Other Electric Power Generation,EPE,Electricity Importer
101696,Avenal State Prison,2016,"15,392",No,"15,392",0,0,0,0,0,0,0,0,"15,392",N/A,N/A,,Avenal,CA,93204,922140 - Correctional Institutions,C,Other Combustion Source
104677,Avista Utilities,2016,0,No,0,0,0,0,0,0,0,0,0,0,Positive,N/A,"Tetra Tech, Inc. and Subsidiaries",Spokane,WA,99220-3727,221111 - Hydroelectric Power Generation,EPE,Electricity Importer
104379,"Azteca Milling, L.P.",2016,"12,828",No,"12,828",0,0,0,0,0,0,0,0,"12,828",N/A,N/A,,Madera,CA,93638,311211 - Flour Milling,C,Other Combustion Source
3024,Azusa Light and Water,2016,"188,659",No,0,0,0,0,"188,659",0,0,"188,659","188,659",0,Positive,N/A,"Trinity Consultants, Inc.",Azusa,CA,91702,221122 - Electric Power Distribution,EPE,Electricity Importer
100897,Badger Creek Limited,2016,"1,689",No,"1,689",0,0,0,0,"1,689",0,0,"1,689",0,Positive,N/A,Locus Technologies,Bakersfield,CA,93308,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
104334,"Baker Commodities, Inc., Kerman Division",2016,"19,975",No,"19,975",0,0,0,0,0,0,0,0,"19,975",N/A,N/A,,Kerman,CA,93630,311613 - Rendering and Meat Byproduct Processing,C,Other Combustion Source
104621,"Baker Commodities, Inc., Vernon Division",2016,"12,488",No,"12,488",0,0,0,0,0,0,0,0,"12,488",N/A,N/A,,Vernon,CA,90058,311613 - Rendering and Meat Byproduct Processing,C,Other Combustion Source
104542,Baxalta US Inc.,2016,"10,005",No,"10,005",0,0,0,0,0,0,0,0,"10,005",N/A,N/A,,Los Angeles,CA,90039,325414 - Biological Product (except Diagnostic) Manufacturing,C,Other Combustion Source
104165,Bayer Healthcare,2016,"15,000",No,"15,000",0,0,0,0,0,0,0,0,"15,000",N/A,N/A,,Berkeley,CA,94710,325414 - Biological Product (except Diagnostic) Manufacturing,C,Other Combustion Source
100890,Bear Mountain Limited,2016,"3,991",No,"3,991",0,0,0,0,"3,991",0,0,"3,991",0,Positive,N/A,Locus Technologies,Bakersfield,CA,93306,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
3000,Bear Valley Electric Service (BVES),2016,0,No,0,0,0,0,0,0,0,0,0,0,N/A,N/A,,Big Bear Lake,CA,92315,221122 - Electric Power Distribution,EPE,Electricity Importer
104624,Belridge Gas Plant - Natural Gas Supplier,2016,"145,076",No,0,0,"145,076",0,0,0,0,0,0,"145,076",Positive,N/A,Locus Technologies,McKittrick,CA,93251,211112 - Natural Gas Liquid Extraction,NN,"Supplier of Natural Gas, NGL, or LPG"
104623,Belridge Gas Plant - NGL Supplier,2016,"45,008",No,0,0,"45,008",0,0,0,0,0,0,"45,008",Positive,N/A,Locus Technologies,McKittrick,CA,93251,211112 - Natural Gas Liquid Extraction,NN,"Supplier of Natural Gas, NGL, or LPG"
104094,Berry Petroleum Company - San Joaquin Basin,2016,"1,575,980",No,"1,575,980",0,0,0,0,"1,574,055",0,0,"1,574,055","1,924",Positive,Positive,Locus Technologies,Maricopa,CA,93268,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
3026,Biggs Municipal Utilities,2016,0,No,0,0,0,0,0,0,0,0,0,0,N/A,N/A,,Biggs,CA,95917,221122 - Electric Power Distribution,EPE,Electricity Importer
100120,Biola University,2016,"7,772",No,"7,772",0,0,0,0,0,0,0,0,"7,772",N/A,N/A,,La Mirada,CA,90639,"611310 - Colleges, Universities, and Professional Schools",C,Other Combustion Source
100053,Blue Lake Power,2016,613,No,124,489,0,0,0,0,0,0,0,613,Positive,N/A,"Cameron-Cole, LLC",Blue Lake,CA,95525,221117 - Biomass Electric Power Generation,C,In-State Electricity Generation
100342,Blythe Energy,2016,"345,032",No,"345,032",0,0,0,0,"345,032",0,0,"345,032",0,Positive,N/A,NSF International,Blythe,CA,92225,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
104054,BNSF Railway - Barstow,2016,"369,946",No,0,0,"369,946",0,0,0,"369,946",0,"369,946",0,Positive,N/A,"GHD Services, Inc.",Barstow,CA,92311,482111 - Line-Haul Railroads,MM,Transportation Fuel Supplier
104064,BNSF Railway - Commerce,2016,"195,789",No,0,0,"195,789",0,0,0,"195,789",0,"195,789",0,Positive,N/A,"GHD Services, Inc.",Los Angeles,CA,90040,482111 - Line-Haul Railroads,MM,Transportation Fuel Supplier
104065,BNSF Railway - Richmond,2016,"134,400",No,0,0,"134,400",0,0,0,"134,400",0,"134,400",0,Positive,N/A,"GHD Services, Inc.",Richmond,CA,94801,482111 - Line-Haul Railroads,MM,Transportation Fuel Supplier
4000,Bonneville Power Administration - AO/CS,2016,0,No,0,0,0,0,0,0,0,0,0,0,Positive,N/A,SCS Engineers,Portland,OR,97232,221111 - Hydroelectric Power Generation,EPE,Electricity Importer
2044,Bonneville Power Administration - Marketer,2016,"2,247",No,0,0,0,0,"2,247",0,0,"2,247","2,247",0,Positive,N/A,SCS Engineers,Portland,OR,97222,221111 - Hydroelectric Power Generation,EPE,Electricity Importer
104692,Boston Energy Trading and Marketing,2016,0,No,0,0,0,0,0,0,0,0,0,0,Positive,N/A,Ashworth Leininger Group,Boston,MA,2110,221122 - Electric Power Distribution,EPE,Electricity Importer
101676,Bottle Rock Power - Geothermal,2016,0,No,0,0,0,0,0,0,0,0,0,0,N/A,N/A,,Cobb,CA,95426,221119 - Other Electric Power Generation,C,In-State Electricity Generation
104680,"Bowerman Power LFG, LLC",2016,"58,342",No,293,"58,050",0,0,0,0,0,0,0,"58,342",Positive,N/A,Ramboll Environ US Corporation,Irvine,CA,92602,221118 - Other Electric Power Generation,C,In-State Electricity Generation
104074,Boyett Petroleum,2016,"387,617",No,0,0,"370,453","17,164",0,0,"370,453",0,"370,453","17,164",Positive,N/A,Locus Technologies,Modesto,CA,95350,424720 - Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),MM,Transportation Fuel Supplier
2113,BP Energy Company,2016,"211,665",No,0,0,0,0,"211,665",0,0,"211,333","211,333",332,Positive,N/A,"Trinity Consultants, Inc.",Houston,TX,77079,324110 - Petroleum Refineries,EPE,Electricity Importer
104001,BP West Coast Products LLC (BPWCP) - Terminals,2016,"7,475,105",No,0,0,"6,984,701","490,404",0,0,"6,984,701",0,"6,984,701","490,404",Positive,N/A,Ramboll Environ US Corporation,Blaine,WA,98230,424710 - Petroleum Bulk Stations and Terminals,MM,Transportation Fuel Supplier
100389,Braun Medical Inc,2016,"46,712",No,"46,712",0,0,0,0,"46,712",0,0,"46,712",0,Qualified Positive,N/A,"First Environment, Inc.",Irvine,CA,92614,325412 - Pharmaceutical Preparation Manufacturing,C,Other Combustion Source
100061,"Brea Generation, LLC",2016,"123,397",No,619,"122,778",0,0,0,0,0,0,0,"123,397",Positive,N/A,Analytical Environmental Services,Brea,CA,92821,221119 - Other Electric Power Generation,C,In-State Electricity Generation
104075,Breitburn Operating LP - Los Angeles Basin Facility,2016,"29,793",No,"29,793",0,0,0,0,"29,378",0,0,"29,378",415,Positive,Positive,"Rincon Consultants, Inc.",Santa Fe Springs,CA,90670,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
100904,"Bridge Energy, LLC",2016,"268,384",No,"264,645",0,"3,739",0,0,"264,332","3,739",0,"268,071",313,Positive,Positive,Ashworth Leininger Group,Brea,CA,92821,211111 - Crude Petroleum and Natural Gas Extraction,"C,NN,W","Oil and Gas Production / Supplier of Natural Gas, NGL, or LPG"
104120,Brookfield Energy Marketing LP,2016,"56,885",No,0,0,0,0,"56,885",0,0,"12,459","12,459","44,426",Positive,N/A,"Carbon Verification Service, LLC",Gatineau,QC,J8X 2A1,551112 - Offices of Other Holding Companies,EPE,Electricity Importer
104450,"Buena Vista Biomass Power, LLC",2016,"23,812",No,442,"23,370",0,0,0,0,0,0,0,"23,812",Positive,N/A,Analytical Environmental Services,Ione,CA,95640,221117 - Biomass Electric Power Generation,C,In-State Electricity Generation
3027,Burbank Water and Power,2016,"365,937",No,0,0,0,0,"365,937",0,0,"323,240","323,240","42,697",Positive,N/A,"Trinity Consultants, Inc.",Burbank,CA,90120,221121 - Electric Bulk Power Transmission and Control,EPE,Electricity Importer
100018,Burney Forest Products,2016,"358,696",No,"18,272","340,424",0,0,0,0,0,0,0,"358,696",Positive,N/A,SCS Engineers,Burney,CA,96013,221119 - Other Electric Power Generation,C,Cogeneration
104077,BWP/MPP Electricity Generating Facilities at 164 W. Magnolia,2016,"642,381",No,"625,658","16,723",0,0,0,"625,658",0,0,"625,658","16,723",Positive,N/A,"Trinity Consultants, Inc.",Burbank,CA,91503,221112 - Fossil Fuel Electric Power Generation,"C,D",In-State Electricity Generation
100692,CalEnergy Operating Corporation - J J Elmore - Geothermal,2016,"7,591",No,"7,591",0,0,0,0,0,0,0,0,"7,591",N/A,N/A,,Calipatria,CA,92233,221119 - Other Electric Power Generation,C,In-State Electricity Generation
100703,CalEnergy Operating Corporation - J M Leathers - Geothermal,2016,"23,921",No,"23,921",0,0,0,0,0,0,0,0,"23,921",N/A,N/A,,Calipatria,CA,92233,221119 - Other Electric Power Generation,C,In-State Electricity Generation
100712,CalEnergy Operating Corporation - Region 1 - Geothermal,2016,"77,605",No,"77,605",0,0,0,0,0,0,0,0,"77,605",Positive,N/A,Locus Technologies,Calipatria,CA,92233,221119 - Other Electric Power Generation,C,In-State Electricity Generation
100716,CalEnergy Operating Corporation - Region 2 - Geothermal,2016,"45,657",No,"45,657",0,0,0,0,0,0,0,0,"45,657",Positive,N/A,Locus Technologies,Calipatria,CA,92233,221119 - Other Electric Power Generation,C,In-State Electricity Generation
104411,"California Dairies, Inc. Artesia",2016,"9,541",No,"9,541",0,0,0,0,0,0,0,0,"9,541",N/A,N/A,,Artesia ,CA,90701,"311514 - Dry, Condensed, and Evaporated Dairy Product Manufacturing",C,Other Combustion Source
100959,"California Dairies, Inc. Fresno",2016,"28,656",No,"28,656",0,0,0,0,"28,656",0,0,"28,656",0,Positive,Positive,"GHD Services, Inc.",Fresno,CA,93706,"311514 - Dry, Condensed, and Evaporated Dairy Product Manufacturing",C,Other Combustion Source
104410,"California Dairies, Inc. Los Banos",2016,"11,580",No,"11,580",0,0,0,0,0,0,0,0,"11,580",N/A,N/A,,Los Banos,CA,93635-2198,"311514 - Dry, Condensed, and Evaporated Dairy Product Manufacturing",C,Other Combustion Source
101509,"California Dairies, Inc. Tipton",2016,"38,944",No,"38,944",0,0,0,0,"38,944",0,0,"38,944",0,Positive,Positive,"GHD Services, Inc.",Tipton,CA,93272,"311514 - Dry, Condensed, and Evaporated Dairy Product Manufacturing",C,Other Combustion Source
101190,"California Dairies, Inc. Turlock",2016,"33,758",No,"33,758",0,0,0,0,"33,758",0,0,"33,758",0,Positive,Positive,"GHD Services, Inc.",Turlock,CA,95380,"311514 - Dry, Condensed, and Evaporated Dairy Product Manufacturing",C,Other Combustion Source
101197,"California Dairies, Inc. Visalia",2016,"60,423",No,"60,423",0,0,0,0,"60,423",0,0,"60,423",0,Positive,Positive,"GHD Services, Inc.",Visalia,CA,93291,"311514 - Dry, Condensed, and Evaporated Dairy Product Manufacturing",C,Other Combustion Source
3072,"California Department of Water Resources (DWR), State Water Project",2016,0,No,0,0,0,0,0,0,0,0,0,0,N/A,N/A,,Sacramento,CA,95825,924110 - Administration of Air and Water Resource and Solid Waste Management Programs,EPE,Electricity Importer
100327,California Institute of Technology (CalTech),2016,"56,100",No,"56,100",0,0,0,0,"56,100",0,0,"56,100",0,Positive,N/A,SCS Engineers,Pasadena,CA,91125,"611310 - Colleges, Universities, and Professional Schools",C,Other Combustion Source
104662,California Medical Facility,2016,"23,669",No,"23,669",0,0,0,0,0,0,0,0,"23,669",N/A,N/A,,Vacaville,CA,95687,622210 - Psychiatric and Substance Abuse Hospitals,C,Other Combustion Source
104353,California Natural Products,2016,"14,474",No,"14,474",0,0,0,0,0,0,0,0,"14,474",N/A,N/A,,Lathrop,CA,95330,311511 - Fluid Milk Manufacturing,C,Other Combustion Source
104135,California Paperboard Corporation (opt-in 2013),2016,"2,432",No,"2,432",0,0,0,0,"2,432",0,0,"2,432",0,Positive,Positive,SCS Engineers,Santa Clara,CA,95050,322130 - Paperboard Mills,C,Other Combustion Source
104362,California Polytechnic State University,2016,"10,130",No,"10,130",0,0,0,0,0,0,0,0,"10,130",N/A,N/A,,San Luis Obispo,CA,93407,"611310 - Colleges, Universities, and Professional Schools",C,Other Combustion Source
101060,"California Power Holdings, LLC-Chowchilla Facility, 95360",2016,"12,954",No,"12,954",0,0,0,0,"12,954",0,0,"12,954",0,Positive,N/A,Analytical Environmental Services,Chowchilla,CA,95360,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
